Date,SPY,^IRX
2021-06-21,405.2147521972656,0.029999999329447746
2021-06-22,407.381103515625,0.03799999877810478
2021-06-23,406.89007568359375,0.03999999910593033
2021-06-24,409.2971496582031,0.0430000014603138
2021-06-25,410.7510070800781,0.0430000014603138
2021-06-28,411.5790100097656,0.03999999910593033
2021-06-29,411.8005065917969,0.03999999910593033
2021-06-30,412.1470947265625,0.03999999910593033
2021-07-01,414.4289855957031,0.03999999910593033
2021-07-02,417.5966796875,0.03799999877810478
2021-07-06,416.8360900878906,0.03999999910593033
2021-07-07,418.3092041015625,0.0430000014603138
2021-07-08,414.9007873535156,0.0430000014603138
2021-07-09,419.32977294921875,0.0430000014603138
2021-07-12,420.8317565917969,0.0430000014603138
2021-07-13,419.397216796875,0.04500000178813934
2021-07-14,420.02301025390625,0.04500000178813934
2021-07-15,418.5884094238281,0.03799999877810478
2021-07-16,415.30517578125,0.03799999877810478
2021-07-19,409.1719665527344,0.03999999910593033
2021-07-20,415.03558349609375,0.04500000178813934
2021-07-21,418.3958740234375,0.04500000178813934
2021-07-22,419.27197265625,0.0430000014603138
2021-07-23,423.5855407714844,0.04500000178813934
2021-07-26,424.6253356933594,0.03999999910593033
2021-07-27,422.6900634765625,0.04500000178813934
2021-07-28,422.5167236328125,0.04500000178813934
2021-07-29,424.26910400390625,0.03999999910593033
2021-07-30,422.2086486816406,0.03999999910593033
2021-08-02,421.32281494140625,0.03799999877810478
2021-08-03,424.75048828125,0.04500000178813934
2021-08-04,422.66119384765625,0.04500000178813934
2021-08-05,425.3377685546875,0.0430000014603138
2021-08-06,426.0406799316406,0.0430000014603138
2021-08-09,425.6940612792969,0.04500000178813934
2021-08-10,426.2236633300781,0.05000000074505806
2021-08-11,427.28271484375,0.04500000178813934
2021-08-12,428.5632629394531,0.0430000014603138
2021-08-13,429.34320068359375,0.04500000178813934
2021-08-16,430.35406494140625,0.057999998331069946
2021-08-17,427.5330810546875,0.06300000101327896
2021-08-18,422.8537292480469,0.054999999701976776
2021-08-19,423.5084228515625,0.0430000014603138
2021-08-20,426.8782958984375,0.0430000014603138
2021-08-23,430.63336181640625,0.03999999910593033
2021-08-24,431.31689453125,0.04800000041723251
2021-08-25,432.2220153808594,0.04500000178813934
2021-08-26,429.6705322265625,0.0430000014603138
2021-08-27,433.51220703125,0.0430000014603138
2021-08-30,435.41851806640625,0.03799999877810478
2021-08-31,434.77349853515625,0.03999999910593033
2021-09-01,435.0045166015625,0.03999999910593033
2021-09-02,436.3429260253906,0.03999999910593033
2021-09-03,436.2369689941406,0.03999999910593033
2021-09-07,434.67724609375,0.03500000014901161
2021-09-08,434.14764404296875,0.03999999910593033
2021-09-09,432.2893981933594,0.03799999877810478
2021-09-10,428.8809814453125,0.03799999877810478
2021-09-13,429.9786071777344,0.03799999877810478
2021-09-14,427.65826416015625,0.03500000014901161
2021-09-15,431.23028564453125,0.03500000014901161
2021-09-16,430.5466613769531,0.029999999329447746
2021-09-17,426.3526611328125,0.02800000086426735
2021-09-20,419.2436218261719,0.02500000037252903
2021-09-21,418.84765625,0.019999999552965164
2021-09-22,422.93341064453125,0.02500000037252903
2021-09-23,428.0720520019531,0.02500000037252903
2021-09-24,428.77716064453125,0.02500000037252903
2021-09-27,427.55047607421875,0.02500000037252903
2021-09-28,418.9345397949219,0.029999999329447746
2021-09-29,419.6396179199219,0.029999999329447746
2021-09-30,414.5106506347656,0.02800000086426735
2021-10-01,419.436767578125,0.02800000086426735
2021-10-04,414.0277099609375,0.02800000086426735
2021-10-05,418.335693359375,0.03500000014901161
2021-10-06,420.07427978515625,0.03999999910593033
2021-10-07,423.7061462402344,0.03999999910593033
2021-10-08,422.93341064453125,0.03999999910593033
2021-10-11,419.8714904785156,0.03999999910593033
2021-10-12,418.8379211425781,0.03999999910593033
2021-10-13,420.3447570800781,0.04500000178813934
2021-10-14,427.4151916503906,0.03999999910593033
2021-10-15,430.6703796386719,0.03799999877810478
2021-10-18,431.9453125,0.0430000014603138
2021-10-19,435.2777404785156,0.05000000074505806
2021-10-20,436.98736572265625,0.05000000074505806
2021-10-21,438.1271667480469,0.05000000074505806
2021-10-22,437.6731872558594,0.05000000074505806
2021-10-25,440.02032470703125,0.05000000074505806
2021-10-26,440.4163513183594,0.05000000074505806
2021-10-27,438.4652404785156,0.05000000074505806
2021-10-28,442.6959228515625,0.04800000041723251
2021-10-29,443.5942077636719,0.04800000041723251
2021-11-01,444.3572998046875,0.03999999910593033
2021-11-02,446.15386962890625,0.04500000178813934
2021-11-03,448.8777160644531,0.04500000178813934
2021-11-04,450.9931335449219,0.03500000014901161
2021-11-05,452.5578308105469,0.03999999910593033
2021-11-08,452.9442138671875,0.03500000014901161
2021-11-09,451.4470520019531,0.03999999910593033
2021-11-10,447.81524658203125,0.04500000178813934
2021-11-11,447.9601135253906,0.03999999910593033
2021-11-12,451.3408203125,0.0430000014603138
2021-11-15,451.495361328125,0.03799999877810478
2021-11-16,453.2823181152344,0.03999999910593033
2021-11-17,452.18115234375,0.04500000178813934
2021-11-18,453.71697998046875,0.04500000178813934
2021-11-19,452.9056091308594,0.04500000178813934
2021-11-22,451.630615234375,0.03999999910593033
2021-11-23,452.2294921875,0.04500000178813934
2021-11-24,453.43682861328125,0.05000000074505806
2021-11-26,443.3237609863281,0.0430000014603138
2021-11-29,448.7618408203125,0.03799999877810478
2021-11-30,440.0299987792969,0.04800000041723251
2021-12-01,435.1424865722656,0.05000000074505806
2021-12-02,441.8072814941406,0.0430000014603138
2021-12-03,437.96295166015625,0.0430000014603138
2021-12-06,443.1499328613281,0.0430000014603138
2021-12-07,452.3163757324219,0.057999998331069946
2021-12-08,453.51409912109375,0.05999999865889549
2021-12-09,450.45220947265625,0.05299999937415123
2021-12-10,454.6925048828125,0.05000000074505806
2021-12-13,450.6646728515625,0.0430000014603138
2021-12-14,447.5640869140625,0.04800000041723251
2021-12-15,454.5572509765625,0.04500000178813934
2021-12-16,450.5487365722656,0.03500000014901161
2021-12-17,445.7536315917969,0.029999999329447746
2021-12-20,441.0137634277344,0.03799999877810478
2021-12-21,448.84576416015625,0.06499999761581421
2021-12-22,453.3336181640625,0.06499999761581421
2021-12-23,456.154296875,0.057999998331069946
2021-12-27,462.6098327636719,0.0430000014603138
2021-12-28,462.2317810058594,0.05000000074505806
2021-12-29,462.8230895996094,0.04500000178813934
2021-12-30,461.5436096191406,0.02500000037252903
2021-12-31,460.38043212890625,0.032999999821186066
2022-01-03,463.0460205078125,0.05299999937415123
2022-01-04,462.8908996582031,0.07999999821186066
2022-01-05,454.00238037109375,0.08500000089406967
2022-01-06,453.5758972167969,0.09000000357627869
2022-01-07,451.7826843261719,0.08799999952316284
2022-01-10,451.2204895019531,0.09000000357627869
2022-01-11,455.3303527832031,0.11800000071525574
2022-01-12,456.5614013671875,0.11500000208616257
2022-01-13,450.2705993652344,0.10999999940395355
2022-01-14,450.4547424316406,0.11800000071525574
2022-01-18,442.4773254394531,0.12999999523162842
2022-01-19,437.88287353515625,0.16500000655651093
2022-01-20,433.036376953125,0.1679999977350235
2022-01-21,424.5356140136719,0.15800000727176666
2022-01-24,426.33843994140625,0.1550000011920929
2022-01-25,421.1333312988281,0.1850000023841858
2022-01-26,420.0768127441406,0.17800000309944153
2022-01-27,418.00244140625,0.1850000023841858
2022-01-28,428.38372802734375,0.17299999296665192
2022-01-31,436.0993957519531,0.17299999296665192
2022-02-01,439.04608154296875,0.2029999941587448
2022-02-02,443.31103515625,0.1850000023841858
2022-02-03,432.8909606933594,0.19300000369548798
2022-02-04,434.9265441894531,0.22300000488758087
2022-02-07,433.5307312011719,0.2029999941587448
2022-02-08,437.09771728515625,0.2750000059604645
2022-02-09,443.49517822265625,0.27000001072883606
2022-02-10,435.52752685546875,0.3700000047683716
2022-02-11,426.9394226074219,0.33799999952316284
2022-02-14,425.5436096191406,0.36000001430511475
2022-02-15,432.4062805175781,0.4000000059604645
2022-02-16,432.8909606933594,0.37299999594688416
2022-02-17,423.6438293457031,0.3449999988079071
2022-02-18,420.90069580078125,0.3179999887943268
2022-02-22,416.3836975097656,0.33000001311302185
2022-02-23,408.9976806640625,0.3400000035762787
2022-02-24,415.1527099609375,0.28299999237060547
2022-02-25,424.3125915527344,0.2980000078678131
2022-02-28,423.2270202636719,0.2879999876022339
2022-03-01,416.7811584472656,0.31299999356269836
2022-03-02,424.4483947753906,0.32499998807907104
2022-03-03,422.33526611328125,0.33500000834465027
2022-03-04,418.9039611816406,0.3050000071525574
2022-03-07,406.55499267578125,0.3050000071525574
2022-03-08,403.47265625,0.36000001430511475
2022-03-09,414.2900390625,0.3700000047683716
2022-03-10,412.4193115234375,0.36000001430511475
2022-03-11,407.17535400390625,0.36500000953674316
2022-03-14,404.1995849609375,0.3779999911785126
2022-03-15,413.0881042480469,0.4480000138282776
2022-03-16,422.2480163574219,0.43299999833106995
2022-03-17,427.5307312011719,0.36000001430511475
2022-03-18,432.2133483886719,0.382999986410141
2022-03-21,432.08697509765625,0.45500001311302185
2022-03-22,437.1430358886719,0.5199999809265137
2022-03-23,431.51336669921875,0.47999998927116394
2022-03-24,438.0180969238281,0.4830000102519989
2022-03-25,440.1572265625,0.5199999809265137
2022-03-28,443.28802490234375,0.5080000162124634
2022-03-29,448.77191162109375,0.5550000071525574
2022-03-30,446.0008239746094,0.5249999761581421
2022-03-31,439.13629150390625,0.49300000071525574
2022-04-01,440.3808288574219,0.5
2022-04-04,444.1534118652344,0.5379999876022339
2022-04-05,438.5431823730469,0.6679999828338623
2022-04-06,434.1579895019531,0.6629999876022339
2022-04-07,436.345703125,0.6600000262260437
2022-04-08,435.178955078125,0.6679999828338623
2022-04-11,427.74072265625,0.6800000071525574
2022-04-12,426.1558532714844,0.7379999756813049
2022-04-13,431.036865234375,0.7400000095367432
2022-04-14,425.6697692871094,0.7480000257492065
2022-04-18,425.8447265625,0.7549999952316284
2022-04-19,432.7189636230469,0.8330000042915344
2022-04-20,432.39813232421875,0.7950000166893005
2022-04-21,425.9322204589844,0.800000011920929
2022-04-22,414.2449951171875,0.7799999713897705
2022-04-25,416.64666748046875,0.7979999780654907
2022-04-26,404.5802001953125,0.8330000042915344
2022-04-27,405.7178039550781,0.8080000281333923
2022-04-28,415.9659729003906,0.7850000262260437
2022-04-29,400.5936584472656,0.8080000281333923
2022-05-02,403.0050354003906,0.7649999856948853
2022-05-03,404.8524169921875,0.8949999809265137
2022-05-04,417.181396484375,0.8330000042915344
2022-05-05,402.3536071777344,0.8029999732971191
2022-05-06,399.9519958496094,0.8149999976158142
2022-05-09,387.1466064453125,0.800000011920929
2022-05-10,388.0411071777344,0.878000020980835
2022-05-11,381.8766784667969,0.8830000162124634
2022-05-12,381.4779968261719,0.9049999713897705
2022-05-13,390.5983581542969,0.9430000185966492
2022-05-16,389.013427734375,0.9800000190734863
2022-05-17,397.015625,1.0379999876022339
2022-05-18,381.0112609863281,1.003000020980835
2022-05-19,378.677734375,1.0
2022-05-20,378.843017578125,0.9779999852180481
2022-05-23,385.93121337890625,0.9929999709129333
2022-05-24,382.985107421875,1.0429999828338623
2022-05-25,386.3687744140625,1.0449999570846558
2022-05-26,394.0888977050781,1.027999997138977
2022-05-27,403.7634582519531,1.024999976158142
2022-05-31,401.4979553222656,1.0299999713897705
2022-06-01,398.25042724609375,1.1030000448226929
2022-06-02,405.83453369140625,1.1130000352859497
2022-06-03,399.1741638183594,1.1349999904632568
2022-06-06,400.3895263671875,1.159999966621399
2022-06-07,404.2301330566406,1.225000023841858
2022-06-08,399.83526611328125,1.2330000400543213
2022-06-09,390.3260803222656,1.2380000352859497
2022-06-10,379.00830078125,1.2879999876022339
2022-06-13,364.6180419921875,1.4980000257492065
2022-06-14,363.5193176269531,1.7430000305175781
2022-06-15,368.7017822265625,1.6950000524520874
2022-06-16,356.49920654296875,1.4830000400543213
2022-06-17,357.26776123046875,1.5099999904632568
2022-06-21,366.2614440917969,1.4880000352859497
2022-06-22,365.5974426269531,1.5449999570846558
2022-06-23,369.18121337890625,1.559999942779541
2022-06-24,380.9189453125,1.5980000495910645
2022-06-27,379.4639587402344,1.6330000162124634
2022-06-28,371.7104187011719,1.7380000352859497
2022-06-29,371.40771484375,1.7050000429153442
2022-06-30,368.3902893066406,1.600000023841858
2022-07-01,372.2865295410156,1.6030000448226929
2022-07-05,372.9896545410156,1.6299999952316284
2022-07-06,374.2493591308594,1.840000033378601
2022-07-07,379.8545227050781,1.8530000448226929
2022-07-08,379.5420837402344,1.843000054359436
2022-07-11,375.2063293457031,1.9529999494552612
2022-07-12,371.88616943359375,2.11299991607666
2022-07-13,369.93316650390625,2.322999954223633
2022-07-14,369.03472900390625,2.2730000019073486
2022-07-15,376.0852355957031,2.240000009536743
2022-07-18,372.9798889160156,2.259999990463257
2022-07-19,383.0574645996094,2.450000047683716
2022-07-20,385.4988098144531,2.378000020980835
2022-07-21,389.42437744140625,2.359999895095825
2022-07-22,385.8112487792969,2.3550000190734863
2022-07-25,386.280029296875,2.3929998874664307
2022-07-26,381.7099609375,2.4749999046325684
2022-07-27,391.6215515136719,2.382999897003174
2022-07-28,396.5334167480469,2.308000087738037
2022-07-29,402.31439208984375,2.2980000972747803
2022-08-01,401.123046875,2.265000104904175
2022-08-02,398.4767150878906,2.4630000591278076
2022-08-03,404.7166442871094,2.427999973297119
2022-08-04,404.4432067871094,2.378000020980835
2022-08-05,403.7596130371094,2.4100000858306885
2022-08-08,403.2908935546875,2.4600000381469727
2022-08-09,401.689453125,2.569999933242798
2022-08-10,410.12646484375,2.5350000858306885
2022-08-11,410.12646484375,2.490000009536743
2022-08-12,417.06951904296875,2.5
2022-08-15,418.7881774902344,2.513000011444092
2022-08-16,419.6084899902344,2.5980000495910645
2022-08-17,416.6300964355469,2.568000078201294
2022-08-18,417.8409729003906,2.565000057220459
2022-08-19,412.22601318359375,2.5799999237060547
2022-08-22,403.6424560546875,2.6480000019073486
2022-08-23,402.6659240722656,2.703000068664551
2022-08-24,403.9549560546875,2.7130000591278076
2022-08-25,409.65777587890625,2.7300000190734863
2022-08-26,395.791259765625,2.755000114440918
2022-08-29,393.1742248535156,2.7980000972747803
2022-08-30,388.8580017089844,2.872999906539917
2022-08-31,385.8991394042969,2.859999895095825
2022-09-01,387.1100769042969,2.86299991607666
2022-09-02,383.0281982421875,2.819999933242798
2022-09-06,381.5830078125,2.8450000286102295
2022-09-07,388.4381103515625,2.933000087738037
2022-09-08,390.97705078125,2.950000047683716
2022-09-09,397.0509338378906,2.9679999351501465
2022-09-12,401.3183288574219,2.994999885559082
2022-09-13,383.8680114746094,3.1530001163482666
2022-09-14,385.3327941894531,3.128000020980835
2022-09-15,380.9580383300781,3.0950000286102295
2022-09-16,378.05169677734375,3.069999933242798
2022-09-19,380.9834899902344,3.0350000858306885
2022-09-20,376.6103515625,3.243000030517578
2022-09-21,370.04083251953125,3.190000057220459
2022-09-22,366.9325256347656,3.130000114440918
2022-09-23,360.78466796875,3.1080000400543213
2022-09-26,357.21551513671875,3.1649999618530273
2022-09-27,356.3036804199219,3.25
2022-09-28,363.31439208984375,3.2300000190734863
2022-09-29,355.72515869140625,3.2179999351501465
2022-09-30,350.224365234375,3.180000066757202
2022-10-03,359.470703125,3.1500000953674316
2022-10-04,370.6095275878906,3.315000057220459
2022-10-05,369.7466735839844,3.2929999828338623
2022-10-06,365.93243408203125,3.2880001068115234
2022-10-07,355.72515869140625,3.2929999828338623
2022-10-10,353.009033203125,3.2850000858306885
2022-10-11,350.7734680175781,3.3399999141693115
2022-10-12,349.616455078125,3.5329999923706055
2022-10-13,358.84320068359375,3.5829999446868896
2022-10-14,350.6656188964844,3.628000020980835
2022-10-17,359.6766662597656,3.687999963760376
2022-10-18,363.9027099609375,3.8329999446868896
2022-10-19,361.3239440917969,3.8929998874664307
2022-10-20,358.2940979003906,3.890000104904175
2022-10-21,367.00115966796875,3.884999990463257
2022-10-24,371.4919738769531,3.9130001068115234
2022-10-25,377.4242248535156,3.9649999141693115
2022-10-26,374.58062744140625,3.930000066757202
2022-10-27,372.58038330078125,3.930000066757202
2022-10-28,381.4443054199219,3.9700000286102295
2022-10-31,378.68902587890625,3.9749999046325684
2022-11-01,377.0319519042969,4.050000190734863
2022-11-02,367.5698547363281,4.025000095367432
2022-11-03,363.7850646972656,4.025000095367432
2022-11-04,369.02105712890625,4.013000011444092
2022-11-07,372.5509948730469,3.9830000400543213
2022-11-08,374.56103515625,4.090000152587891
2022-11-09,366.8443298339844,4.0929999351501465
2022-11-10,387.0039367675781,4.054999828338623
2022-11-11,390.74957275390625,4.063000202178955
2022-11-14,387.425537109375,4.067999839782715
2022-11-15,390.72991943359375,4.130000114440918
2022-11-16,387.7491149902344,4.125
2022-11-17,386.5627136230469,4.11299991607666
2022-11-18,388.31781005859375,4.135000228881836
2022-11-21,386.9058837890625,4.0980000495910645
2022-11-22,392.1124572753906,4.197999954223633
2022-11-23,394.58343505859375,4.199999809265137
2022-11-25,394.4951477050781,4.175000190734863
2022-11-28,388.2001647949219,4.183000087738037
2022-11-29,387.5334167480469,4.252999782562256
2022-11-30,399.7409973144531,4.252999782562256
2022-12-01,399.4468078613281,4.192999839782715
2022-12-02,398.9859619140625,4.208000183105469
2022-12-05,391.8084716796875,4.1579999923706055
2022-12-06,386.16064453125,4.21999979019165
2022-12-07,385.5037536621094,4.183000087738037
2022-12-08,388.52374267578125,4.150000095367432
2022-12-09,385.62139892578125,4.172999858856201
2022-12-12,391.18096923828125,4.168000221252441
2022-12-13,394.14215087890625,4.248000144958496
2022-12-14,391.6221923828125,4.21999979019165
2022-12-15,382.0424499511719,4.2129998207092285
2022-12-16,377.5320129394531,4.163000106811523
2022-12-19,374.3306884765625,4.163000106811523
2022-12-20,374.8428955078125,4.230000019073486
2022-12-21,380.4477233886719,4.204999923706055
2022-12-22,375.02020263671875,4.208000183105469
2022-12-23,377.17742919921875,4.192999839782715
2022-12-27,375.6900329589844,4.195000171661377
2022-12-28,371.0209655761719,4.3379998207092285
2022-12-29,377.6994934082031,4.295000076293945
2022-12-30,376.70458984375,4.260000228881836
2023-01-03,375.11871337890625,4.255000114440918
2023-01-04,378.01470947265625,4.400000095367432
2023-01-05,373.70025634765625,4.498000144958496
2023-01-06,382.2699890136719,4.493000030517578
2023-01-09,382.05328369140625,4.482999801635742
2023-01-10,384.7325744628906,4.565000057220459
2023-01-11,389.5986022949219,4.554999828338623
2023-01-12,391.0170593261719,4.474999904632568
2023-01-13,392.5340270996094,4.48799991607666
2023-01-17,391.8149108886719,4.493000030517578
2023-01-18,385.62896728515625,4.53000020980835
2023-01-19,382.8216552734375,4.525000095367432
2023-01-20,389.9532470703125,4.538000106811523
2023-01-23,394.6321105957031,4.534999847412109
2023-01-24,394.2085876464844,4.572999954223633
2023-01-25,394.3563232421875,4.545000076293945
2023-01-26,398.6904602050781,4.543000221252441
2023-01-27,399.60650634765625,4.547999858856201
2023-01-30,394.59271240234375,4.534999847412109
2023-01-31,400.3945617675781,4.570000171661377
2023-02-01,404.64984130859375,4.519999980926514
2023-02-02,410.54034423828125,4.510000228881836
2023-02-03,406.1766662597656,4.5229997634887695
2023-02-06,403.6943664550781,4.5329999923706055
2023-02-07,408.97418212890625,4.570000171661377
2023-02-08,404.5021057128906,4.585000038146973
2023-02-09,400.9953918457031,4.61299991607666
2023-02-10,401.93121337890625,4.635000228881836
2023-02-13,406.64947509765625,4.644999980926514
2023-02-14,406.46234130859375,4.659999847412109
2023-02-15,407.78228759765625,4.64300012588501
2023-02-16,402.1675720214844,4.664999961853027
2023-02-17,401.1628723144531,4.679999828338623
2023-02-21,393.11517333984375,4.688000202178955
2023-02-22,392.5733947753906,4.695000171661377
2023-02-23,394.66168212890625,4.690000057220459
2023-02-24,390.44573974609375,4.703000068664551
2023-02-27,391.7755432128906,4.664999961853027
2023-02-28,390.3275451660156,4.710000038146973
2023-03-01,388.8302917480469,4.724999904632568
2023-03-02,391.8543395996094,4.7230000495910645
2023-03-03,398.13885498046875,4.7179999351501465
2023-03-06,398.4146728515625,4.728000164031982
2023-03-07,392.30743408203125,4.84499979019165
2023-03-08,392.9477233886719,4.882999897003174
2023-03-09,385.6979064941406,4.8480000495910645
2023-03-10,380.13250732421875,4.802999973297119
2023-03-13,379.5906982421875,4.6579999923706055
2023-03-14,385.8653564453125,4.679999828338623
2023-03-15,383.4520263671875,4.558000087738037
2023-03-16,390.1797790527344,4.53000020980835
2023-03-17,385.6175231933594,4.293000221252441
2023-03-20,389.3254699707031,4.465000152587891
2023-03-21,394.4375305175781,4.605000019073486
2023-03-22,387.7137451171875,4.563000202178955
2023-03-23,388.7618713378906,4.502999782562256
2023-03-24,391.31292724609375,4.502999782562256
2023-03-27,392.0446472167969,4.583000183105469
2023-03-28,391.1646423339844,4.627999782562256
2023-03-29,396.85015869140625,4.630000114440918
2023-03-30,399.1738586425781,4.664999961853027
2023-03-31,404.800048828125,4.585000038146973
2023-04-03,406.3425598144531,4.570000171661377
2023-04-04,404.08807373046875,4.728000164031982
2023-04-05,403.03009033203125,4.704999923706055
2023-04-06,404.602294921875,4.710000038146973
2023-04-10,405.0175476074219,4.8379998207092285
2023-04-11,405.1263427734375,4.880000114440918
2023-04-12,403.47503662109375,4.860000133514404
2023-04-13,408.83428955078125,4.855000019073486
2023-04-14,407.8356018066406,4.9029998779296875
2023-04-17,409.29901123046875,4.922999858856201
2023-04-18,409.56597900390625,5.03000020980835
2023-04-19,409.4967956542969,4.994999885559082
2023-04-20,407.2621154785156,4.945000171661377
2023-04-21,407.5785217285156,4.949999809265137
2023-04-24,408.0036926269531,4.873000144958496
2023-04-25,401.527099609375,4.953000068664551
2023-04-26,399.826416015625,4.985000133514404
2023-04-27,407.7861633300781,5.0
2023-04-28,411.2667236328125,4.922999858856201
2023-05-01,410.8514099121094,4.864999771118164
2023-05-02,406.2337341308594,5.039999961853027
2023-05-03,403.44537353515625,5.09499979019165
2023-05-04,400.5877685546875,5.054999828338623
2023-05-05,408.0036926269531,5.079999923706055
2023-05-08,408.11248779296875,5.083000183105469
2023-05-09,406.3227233886719,5.123000144958496
2023-05-10,408.2212219238281,5.065000057220459
2023-05-11,407.5093078613281,5.014999866485596
2023-05-12,406.975341796875,5.0279998779296875
